Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
MINI_ACID_0424,2.0,89.74,1.97,1673.5,7606.58
MINI_ACID_0425,2.19,58.65,3.95,1251.91,9670.01
MINI_ACID_0426,1.69,73.46,6.94,1773.95,6357.57
MINI_ACID_0427,2.25,76.91,2.31,1142.0,9092.28
MINI_ACID_0428,2.95,81.8,1.01,1180.07,6948.87
MINI_ACID_0429,3.09,74.37,5.45,804.24,7511.29
MINI_ACID_0430,2.07,56.14,1.64,1862.15,4605.15
MINI_ACID_0431,2.87,84.41,2.59,1924.74,7022.81
MINI_ACID_0432,2.35,56.15,2.29,1567.6,7552.6
MINI_ACID_0433,2.56,53.37,9.75,1817.1,5908.18
MINI_ACID_0434,1.89,94.54,3.49,1635.49,7863.36
MINI_ACID_0435,2.8,64.97,1.74,1008.27,9609.65
MINI_ACID_0436,2.34,89.45,3.62,1537.59,8759.83
MINI_ACID_0437,3.5,70.01,7.15,927.82,8804.35
MINI_ACID_0438,2.74,52.34,9.36,1715.84,9213.12
MINI_ACID_0439,3.1,36.07,5.37,1501.03,8818.45
MINI_ACID_0440,1.88,51.8,1.37,997.92,8892.41
MINI_ACID_0441,2.62,47.6,7.1,1309.7,9026.38
MINI_ACID_0442,2.86,86.48,1.28,935.98,9469.93
MINI_ACID_0443,2.8,95.35,8.73,1045.22,9879.71
MINI_ACID_0444,2.87,34.14,0.26,1686.84,8799.05
MINI_ACID_0445,2.79,52.45,8.24,1625.42,7246.66
MINI_ACID_0446,2.0,80.32,9.76,1535.84,9822.95
MINI_ACID_0447,2.13,44.01,4.14,1179.46,8039.22
MINI_ACID_0448,1.67,53.29,2.81,1482.96,6248.73
MINI_ACID_0449,3.35,89.11,2.75,1699.22,7688.61
MINI_ACID_0450,2.43,73.11,0.13,1381.18,5461.23
MINI_ACID_0451,1.56,31.71,6.91,1904.98,9227.39
MINI_ACID_0452,2.83,46.55,7.27,848.5,6570.47
MINI_ACID_0453,2.06,44.13,4.36,963.37,4368.64
MINI_ACID_0454,1.96,66.71,8.12,1124.97,4998.51
MINI_ACID_0455,1.86,63.16,5.82,1737.49,6078.65
MINI_ACID_0456,3.07,30.95,0.71,1629.54,4340.55
MINI_ACID_0457,2.82,62.08,7.61,1316.87,4928.01
MINI_ACID_0458,1.9,58.33,6.05,1607.95,6530.24
MINI_ACID_0459,2.15,95.69,2.5,1223.68,9126.98
MINI_ACID_0460,3.48,80.71,3.43,1914.26,7458.44
MINI_ACID_0461,2.86,53.0,2.72,1550.63,5571.46
MINI_ACID_0462,3.45,70.16,7.09,1706.77,9820.25
MINI_ACID_0463,1.99,50.44,8.93,1472.88,8821.35
MINI_ACID_0464,2.79,43.34,8.7,1743.66,8603.96
MINI_ACID_0465,3.25,34.15,3.07,1642.89,6884.31
MINI_ACID_0466,1.81,53.74,8.04,1634.3,9576.92
MINI_ACID_0467,2.66,70.68,5.01,1195.59,9155.61
MINI_ACID_0468,2.91,88.2,6.86,1208.51,5503.38
MINI_ACID_0469,3.25,37.66,1.99,1886.31,5918.53
MINI_ACID_0470,3.48,70.3,6.12,1540.96,4190.32
MINI_ACID_0471,2.8,46.64,8.76,1883.25,7655.36
MINI_ACID_0472,1.9,63.22,9.48,1299.75,8258.28
MINI_ACID_0473,3.06,62.99,5.36,1970.49,6606.47
MINI_ACID_0474,3.0,84.06,5.72,1796.98,4817.19
MINI_ACID_0475,2.24,38.28,5.53,901.71,5169.15
MINI_ACID_0476,3.06,82.93,0.78,960.37,8229.9
MINI_ACID_0477,1.52,84.19,2.56,1683.36,7634.39
MINI_ACID_0478,1.52,31.25,9.07,1975.85,6000.24
MINI_ACID_0479,2.77,94.72,6.79,882.93,5931.85
MINI_ACID_0480,2.76,95.36,3.84,1081.17,5144.11
MINI_ACID_0481,3.09,90.1,5.56,918.8,4382.35
MINI_ACID_0482,2.42,48.09,1.66,1899.12,8755.77
MINI_ACID_0483,2.06,48.6,2.49,1222.29,9820.68
MINI_ACID_0484,1.61,36.94,6.26,983.95,8898.27
MINI_ACID_0485,1.55,65.49,6.95,1545.41,5532.07
MINI_ACID_0486,3.28,35.47,6.67,1767.16,4451.46
MINI_ACID_0487,2.74,72.68,7.96,1041.99,6481.04
MINI_ACID_0488,1.54,98.17,7.95,1027.68,6237.91
MINI_ACID_0489,2.65,76.72,7.98,1489.13,9728.22
MINI_ACID_0490,3.1,81.55,0.06,911.73,9614.45
MINI_ACID_0491,2.98,38.97,6.92,1295.28,9176.35
MINI_ACID_0492,2.66,44.74,2.5,1119.46,5304.34
MINI_ACID_0493,2.12,97.65,5.83,1992.9,6004.9
MINI_ACID_0494,3.25,64.4,1.8,1159.01,4035.45
MINI_ACID_0495,1.73,93.45,9.43,1646.83,8561.08
MINI_ACID_0496,3.12,71.29,1.38,1573.78,7350.77
MINI_ACID_0497,3.31,67.22,5.59,1210.73,8681.99
MINI_ACID_0498,2.17,32.66,3.38,970.32,7178.07
MINI_ACID_0499,1.78,67.43,2.27,1667.83,8054.66
MINI_ACID_0500,2.9,94.68,0.69,1735.76,4781.31
MINI_ACID_0501,1.65,61.74,5.88,1053.58,5901.47
MINI_ACID_0502,3.06,34.59,0.23,1395.32,4452.06
MINI_ACID_0503,2.56,66.18,7.18,1866.9,4944.6
MINI_ACID_0504,2.36,74.18,9.08,1524.93,5955.72
