Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
THER_COOL_0449,8.47,25.57,8.61,45.67,3884.35
THER_COOL_0450,7.71,54.04,6.79,59.76,3729.43
THER_COOL_0451,8.39,26.14,13.98,74.05,1509.11
THER_COOL_0452,7.73,34.86,12.71,41.82,1831.89
THER_COOL_0453,7.94,20.04,5.08,24.09,2611.19
THER_COOL_0454,8.01,37.56,10.18,62.26,3168.84
THER_COOL_0455,7.9,50.88,7.13,65.24,2981.1
THER_COOL_0456,8.39,30.35,5.17,44.49,3877.62
THER_COOL_0457,8.03,20.64,8.28,32.16,1825.7
THER_COOL_0458,7.65,31.46,9.31,48.8,2069.26
THER_COOL_0459,8.23,25.19,12.19,24.52,2014.45
THER_COOL_0460,8.4,22.87,11.13,69.37,2833.68
THER_COOL_0461,7.95,52.49,8.55,32.02,3243.02
THER_COOL_0462,7.99,56.25,6.26,50.21,1893.54
THER_COOL_0463,8.44,22.41,13.13,24.02,3535.36
THER_COOL_0464,8.47,37.22,6.33,38.67,3704.65
THER_COOL_0465,8.24,41.79,10.58,61.89,2956.33
THER_COOL_0466,7.58,28.96,8.01,78.75,3408.64
THER_COOL_0467,8.41,49.83,6.88,61.01,3157.0
THER_COOL_0468,7.76,54.24,7.86,31.37,3071.63
THER_COOL_0469,8.46,22.79,9.71,59.89,1772.35
THER_COOL_0470,8.08,53.23,14.47,36.75,3173.52
THER_COOL_0471,8.43,47.52,6.84,31.51,2732.84
THER_COOL_0472,8.06,43.92,8.15,31.31,2693.01
THER_COOL_0473,8.36,20.83,12.21,54.44,2562.54
THER_COOL_0474,8.08,42.73,12.71,34.33,2730.43
THER_COOL_0475,8.17,39.46,14.65,59.39,2346.89
THER_COOL_0476,8.1,28.93,8.35,38.59,3250.88
THER_COOL_0477,7.82,55.44,12.56,24.48,3699.06
THER_COOL_0478,8.08,44.41,11.85,32.44,3979.58
THER_COOL_0479,8.42,49.95,11.44,65.54,3363.22
THER_COOL_0480,7.57,27.93,7.76,79.29,2634.97
THER_COOL_0481,7.56,22.13,11.52,54.59,2859.85
THER_COOL_0482,7.78,46.72,14.71,20.27,3333.46
THER_COOL_0483,7.93,44.8,6.02,41.3,3458.48
THER_COOL_0484,7.53,43.46,14.09,48.24,3352.61
THER_COOL_0485,7.93,28.84,12.0,66.64,2611.85
THER_COOL_0486,7.68,41.06,12.03,26.97,3150.81
THER_COOL_0487,8.0,31.34,13.58,50.9,3558.72
THER_COOL_0488,7.92,34.73,9.12,44.39,2803.8
THER_COOL_0489,7.77,23.1,5.23,55.03,2594.34
THER_COOL_0490,7.74,37.28,12.96,50.49,1902.07
THER_COOL_0491,7.84,51.01,5.79,31.66,2057.52
THER_COOL_0492,8.11,32.23,8.56,63.05,3380.68
THER_COOL_0493,8.2,31.37,14.9,38.3,3092.84
THER_COOL_0494,7.76,37.61,12.53,69.49,2715.32
THER_COOL_0495,7.93,21.22,12.37,68.52,2089.73
THER_COOL_0496,8.09,34.83,12.5,36.4,2002.06
THER_COOL_0497,7.74,47.19,8.18,30.2,2368.89
THER_COOL_0498,8.02,47.25,12.58,54.77,2878.56
THER_COOL_0499,8.01,37.16,6.43,29.38,1665.0
THER_COOL_0500,8.41,24.55,9.33,41.72,1547.63
THER_COOL_0501,8.13,32.08,11.6,50.54,3693.99
THER_COOL_0502,7.64,34.84,6.33,41.98,2758.42
THER_COOL_0503,8.42,42.11,9.01,68.06,3032.94
THER_COOL_0504,8.23,20.75,6.06,40.53,2634.0
