Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
FERT_NITR_0435,6.65,59.31,31.54,170.71,4577.7
FERT_NITR_0436,7.78,109.67,16.74,255.37,7010.74
FERT_NITR_0437,6.02,129.63,26.05,133.07,5970.92
FERT_NITR_0438,6.74,129.81,18.48,250.58,7656.06
FERT_NITR_0439,7.18,125.71,24.45,171.9,5058.68
FERT_NITR_0440,6.22,101.05,10.31,100.26,4133.66
FERT_NITR_0441,7.1,71.47,32.48,225.89,3621.65
FERT_NITR_0442,6.43,57.81,14.66,238.97,5949.88
FERT_NITR_0443,6.6,120.81,15.57,238.23,4036.93
FERT_NITR_0444,7.37,105.02,33.73,298.14,4015.26
FERT_NITR_0445,6.21,123.14,34.87,119.96,7847.28
FERT_NITR_0446,6.78,123.1,24.39,128.79,4762.36
FERT_NITR_0447,7.92,86.54,38.76,120.37,4152.91
FERT_NITR_0448,7.93,104.72,19.88,101.37,6972.52
FERT_NITR_0449,7.81,106.85,20.55,209.49,7412.0
FERT_NITR_0450,6.56,121.87,12.48,161.29,5973.38
FERT_NITR_0451,7.2,95.53,37.64,142.67,4620.73
FERT_NITR_0452,6.99,127.51,29.77,238.01,4720.87
FERT_NITR_0453,7.22,63.35,32.52,213.94,4311.19
FERT_NITR_0454,6.98,76.67,37.36,195.15,3883.88
FERT_NITR_0455,6.14,83.81,13.24,171.15,6055.12
FERT_NITR_0456,6.72,110.18,20.6,180.1,4392.83
FERT_NITR_0457,7.2,120.93,39.49,284.16,3498.38
FERT_NITR_0458,7.57,140.73,17.51,244.79,3739.79
FERT_NITR_0459,7.45,114.35,38.58,203.22,6200.98
FERT_NITR_0460,7.86,106.48,32.99,288.96,4423.12
FERT_NITR_0461,7.56,135.93,10.46,293.01,5566.54
FERT_NITR_0462,6.11,119.49,32.36,126.68,5499.68
FERT_NITR_0463,7.11,101.66,34.93,128.15,6149.45
FERT_NITR_0464,6.83,128.94,34.32,168.07,5267.87
FERT_NITR_0465,7.95,117.37,16.02,142.73,7155.79
FERT_NITR_0466,6.51,79.57,39.03,149.7,6112.82
FERT_NITR_0467,7.32,132.28,31.82,273.32,7158.9
FERT_NITR_0468,8.0,72.11,26.6,239.67,5347.59
FERT_NITR_0469,6.46,134.77,33.8,140.9,6659.13
FERT_NITR_0470,7.18,143.87,14.51,176.33,5246.67
FERT_NITR_0471,6.83,83.24,36.84,149.71,7269.23
FERT_NITR_0472,6.37,115.19,13.28,155.55,5872.02
FERT_NITR_0473,7.07,123.79,26.2,240.58,5527.26
FERT_NITR_0474,6.19,115.53,35.91,212.06,7117.02
FERT_NITR_0475,7.34,51.04,23.99,130.31,3699.81
FERT_NITR_0476,7.79,147.69,20.71,273.39,5297.49
FERT_NITR_0477,6.61,120.58,35.37,202.47,6721.66
FERT_NITR_0478,6.51,62.76,35.76,127.8,6657.99
FERT_NITR_0479,6.6,81.36,33.17,106.12,4704.1
FERT_NITR_0480,6.37,138.13,28.43,271.36,7053.47
FERT_NITR_0481,6.41,74.76,18.51,288.35,7821.87
FERT_NITR_0482,7.47,127.95,19.04,220.06,3549.89
FERT_NITR_0483,6.21,146.88,17.46,134.71,5376.8
FERT_NITR_0484,6.06,114.9,18.07,191.7,6714.16
FERT_NITR_0485,6.22,99.99,39.78,261.29,7106.94
FERT_NITR_0486,7.34,52.91,29.38,287.73,3775.81
FERT_NITR_0487,6.45,148.47,33.14,252.42,4238.21
FERT_NITR_0488,6.4,112.42,36.77,107.06,6255.03
FERT_NITR_0489,7.15,64.68,15.7,198.33,7133.96
FERT_NITR_0490,7.97,132.49,39.52,194.25,6467.3
FERT_NITR_0491,7.44,60.85,27.53,196.51,4363.08
FERT_NITR_0492,7.46,127.7,28.04,215.03,5013.39
FERT_NITR_0493,7.73,72.17,39.45,234.48,5693.61
FERT_NITR_0494,7.98,107.47,13.83,299.57,7420.21
FERT_NITR_0495,6.88,100.11,37.24,281.96,6751.42
FERT_NITR_0496,6.26,74.28,28.05,125.35,4255.91
FERT_NITR_0497,7.28,134.0,14.21,229.81,6818.89
FERT_NITR_0498,6.63,111.1,12.46,295.74,6110.23
FERT_NITR_0499,7.28,101.71,13.86,183.25,3414.94
FERT_NITR_0500,7.56,65.65,20.7,130.91,3117.77
FERT_NITR_0501,7.42,59.73,25.5,282.3,4125.22
FERT_NITR_0502,6.52,141.77,36.8,217.0,4073.54
FERT_NITR_0503,7.19,148.51,26.02,199.42,6699.62
FERT_NITR_0504,7.79,142.2,17.92,264.61,5264.84
