Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
CHEM_ACID_0422,10.28,92.91,19.37,190.09,24120.51
CHEM_ACID_0423,5.63,132.07,15.4,498.0,37107.91
CHEM_ACID_0424,11.39,132.74,0.11,343.51,24403.46
CHEM_ACID_0425,8.47,53.72,18.8,478.66,23099.61
CHEM_ACID_0426,2.67,117.56,5.15,115.35,22529.88
CHEM_ACID_0427,3.6,169.66,2.17,317.75,25379.02
CHEM_ACID_0428,9.34,173.15,11.38,254.76,30933.9
CHEM_ACID_0429,4.85,140.89,13.94,203.3,18791.03
CHEM_ACID_0430,9.94,57.67,10.69,392.56,24644.93
CHEM_ACID_0431,4.68,136.18,8.94,114.05,25406.97
CHEM_ACID_0432,12.14,131.17,0.17,183.91,18662.34
CHEM_ACID_0433,5.38,120.74,9.18,363.27,34713.26
CHEM_ACID_0434,3.29,80.08,7.17,488.68,29363.38
CHEM_ACID_0435,4.5,90.64,8.87,110.28,33727.32
CHEM_ACID_0436,8.71,70.2,4.01,413.01,39918.33
CHEM_ACID_0437,5.72,97.36,13.05,279.36,30625.13
CHEM_ACID_0438,5.76,139.57,7.43,381.18,24345.88
CHEM_ACID_0439,10.18,191.92,13.01,430.3,16694.03
CHEM_ACID_0440,4.44,117.23,7.55,392.75,21638.46
CHEM_ACID_0441,4.97,171.28,1.58,404.71,19039.99
CHEM_ACID_0442,5.77,170.29,7.18,266.85,23245.93
CHEM_ACID_0443,6.16,108.84,15.02,377.44,18427.74
CHEM_ACID_0444,3.32,85.07,14.47,167.53,23615.48
CHEM_ACID_0445,11.85,86.16,3.64,357.11,30463.1
CHEM_ACID_0446,10.18,153.6,18.5,166.75,21697.43
CHEM_ACID_0447,9.12,152.65,2.96,105.24,38886.56
CHEM_ACID_0448,2.25,153.92,6.9,232.44,39945.65
CHEM_ACID_0449,9.68,161.84,13.61,138.17,39889.3
CHEM_ACID_0450,8.68,190.89,11.17,470.36,31488.23
CHEM_ACID_0451,9.83,102.34,1.86,438.0,37487.21
CHEM_ACID_0452,7.99,173.97,3.09,420.86,39536.65
CHEM_ACID_0453,10.19,178.88,4.7,134.75,29516.16
CHEM_ACID_0454,10.62,174.75,19.58,229.46,21228.75
CHEM_ACID_0455,12.12,119.99,19.59,404.68,19203.9
CHEM_ACID_0456,11.94,191.59,12.56,411.97,33096.03
CHEM_ACID_0457,3.95,81.47,19.82,233.51,37342.25
CHEM_ACID_0458,2.63,66.47,7.45,257.36,33030.95
CHEM_ACID_0459,3.85,108.85,12.91,250.6,32734.66
CHEM_ACID_0460,8.32,92.38,13.64,285.05,18647.3
CHEM_ACID_0461,12.1,183.69,9.02,384.85,29410.99
CHEM_ACID_0462,4.16,80.15,1.92,194.06,18982.38
CHEM_ACID_0463,11.45,122.75,1.7,159.96,28050.83
CHEM_ACID_0464,5.61,165.79,1.93,116.25,28979.17
CHEM_ACID_0465,6.09,187.97,12.64,343.4,34917.84
CHEM_ACID_0466,8.74,141.55,5.7,346.22,38584.56
CHEM_ACID_0467,8.37,142.7,8.44,454.58,16105.45
CHEM_ACID_0468,10.03,165.35,6.85,412.72,35360.68
CHEM_ACID_0469,7.87,105.47,13.3,281.1,39347.5
CHEM_ACID_0470,6.69,54.98,15.06,219.42,19272.74
CHEM_ACID_0471,12.57,77.57,8.76,448.68,22423.26
CHEM_ACID_0472,12.76,150.82,16.3,386.97,38895.41
CHEM_ACID_0473,2.57,183.09,12.27,365.93,34547.28
CHEM_ACID_0474,12.95,119.53,14.77,420.44,17401.29
CHEM_ACID_0475,8.67,106.91,17.21,169.25,18160.49
CHEM_ACID_0476,4.36,105.79,15.95,460.99,32559.87
CHEM_ACID_0477,7.58,77.7,13.89,340.44,27110.77
CHEM_ACID_0478,3.0,87.78,13.84,463.04,20281.82
CHEM_ACID_0479,7.23,70.08,3.27,248.78,33740.24
CHEM_ACID_0480,4.3,73.92,9.74,356.99,29581.33
CHEM_ACID_0481,10.52,62.24,4.16,167.25,23048.85
CHEM_ACID_0482,7.84,129.84,0.6,275.86,33224.72
CHEM_ACID_0483,7.75,99.05,9.49,437.31,33505.11
CHEM_ACID_0484,6.74,182.16,8.32,236.55,18271.6
CHEM_ACID_0485,8.96,178.89,1.98,351.25,23625.89
CHEM_ACID_0486,6.6,94.18,12.19,323.38,31328.77
CHEM_ACID_0487,11.68,178.53,14.84,436.45,38438.48
CHEM_ACID_0488,10.51,188.63,10.2,154.12,33388.13
CHEM_ACID_0489,2.34,179.96,12.91,259.27,15677.26
CHEM_ACID_0490,5.02,96.52,17.26,106.55,38847.17
CHEM_ACID_0491,6.49,130.0,10.26,447.36,21847.29
CHEM_ACID_0492,2.81,195.71,16.13,186.47,25913.91
CHEM_ACID_0493,7.24,100.65,19.66,479.69,17954.09
CHEM_ACID_0494,8.28,192.62,7.53,105.03,20881.45
CHEM_ACID_0495,12.02,127.69,16.89,195.3,21992.1
CHEM_ACID_0496,5.17,113.39,18.22,170.86,23746.72
CHEM_ACID_0497,10.79,101.55,16.29,270.57,19362.07
CHEM_ACID_0498,4.86,150.24,9.74,438.13,23314.25
CHEM_ACID_0499,3.49,183.22,6.22,391.73,32722.5
CHEM_ACID_0500,2.53,101.21,3.31,339.1,23010.72
CHEM_ACID_0501,3.52,177.93,18.21,481.19,21535.39
CHEM_ACID_0502,2.04,85.4,19.22,307.7,35886.48
CHEM_ACID_0503,6.92,110.07,4.99,197.22,23293.71
CHEM_ACID_0504,12.69,72.75,10.05,107.42,24319.59
